target_date,generated_at,rule_id,group_type,group_value,market,sample_rows,evaluated_rows,hit_rows,miss_rows,void_rows,pending_rows,hit_rate_pct,hit_or_void_rate_pct,miss_rate_pct,calibration_status,sample_warning,rule_bucket,rule_decision,rule_reason,future_rule_candidate,activation_permission,canonical_board_permission,pick_permission,stake_permission,auto_apply,production_change
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0001,ALL,ALL,API_1X2,99,64,30,34,0,35,46.9,46.9,53.1,CALIBRATION_WEAK_OR_NEGATIVE,MEDIUM_SAMPLE_UNDER_100,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_ML_PROMOTION,API 1X2 hit_rate=46.9% is below the 60% minimum for any ML review.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0002,ALL,ALL,API_DNB,99,64,30,20,14,35,46.9,68.8,31.2,CALIBRATION_MEDIUM_PROTECTED_MARKET,MEDIUM_SAMPLE_UNDER_100,RULE_NEUTRAL_OBSERVE_MORE,OBSERVE_MORE_GLOBAL_MARKET,Global market API_DNB does not meet candidate/block thresholds decisively.,NO_OBSERVE_MORE,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0003,ALL,ALL,API_DOUBLE_CHANCE,99,64,44,20,0,35,68.8,68.8,31.2,CALIBRATION_MEDIUM_OBSERVED_EDGE,MEDIUM_SAMPLE_UNDER_100,RULE_NEUTRAL_OBSERVE_MORE,OBSERVE_MORE_GLOBAL_MARKET,Global market API_DOUBLE_CHANCE does not meet candidate/block thresholds decisively.,NO_OBSERVE_MORE,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0004,ALL,ALL,BTTS_YES,99,64,30,34,0,35,46.9,46.9,53.1,CALIBRATION_WEAK_OR_NEGATIVE,MEDIUM_SAMPLE_UNDER_100,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_BTTS_YES_PROMOTION,BTTS_YES hit_rate=46.9% is weak/negative in current calibration.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0005,ALL,ALL,OVER_1_5,99,64,44,20,0,35,68.8,68.8,31.2,CALIBRATION_MEDIUM_OBSERVED_EDGE,MEDIUM_SAMPLE_UNDER_100,RULE_CANDIDATE_TOTAL_MARKET,FUTURE_RULE_REVIEW_ONLY,Over 1.5 hit_rate=68.8% meets total-market threshold.,YES_REVIEW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0006,ALL,ALL,OVER_2_5,99,64,32,32,0,35,50.0,50.0,50.0,CALIBRATION_NEUTRAL,MEDIUM_SAMPLE_UNDER_100,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_OVER_2_5_PROMOTION,OVER_2_5 hit_rate=50.0% is weak/negative in current calibration.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0007,ALL,ALL,UNDER_3_5,99,64,41,23,0,35,64.1,64.1,35.9,CALIBRATION_NEUTRAL,MEDIUM_SAMPLE_UNDER_100,RULE_NEUTRAL_OBSERVE_MORE,OBSERVE_MORE_GLOBAL_MARKET,Global market UNDER_3_5 does not meet candidate/block thresholds decisively.,NO_OBSERVE_MORE,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0008,PREDICTED_SIDE,AWAY,API_1X2,42,25,11,14,0,17,44.0,44.0,56.0,CALIBRATION_WEAK_OR_NEGATIVE,LOW_SAMPLE_UNDER_50,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_ML_PROMOTION,API 1X2 hit_rate=44.0% is below the 60% minimum for any ML review.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0009,PREDICTED_SIDE,AWAY,API_DNB,42,25,11,7,7,17,44.0,72.0,28.0,CALIBRATION_MEDIUM_PROTECTED_MARKET,LOW_SAMPLE_UNDER_50,RULE_OBSERVE_ONLY_SEGMENT,OBSERVE_MORE_SEGMENT,Segment PREDICTED_SIDE=AWAY for API_DNB needs more sample before rule review.,NO_SEGMENT_SAMPLE_TOO_SMALL,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0010,PREDICTED_SIDE,AWAY,API_DOUBLE_CHANCE,42,25,18,7,0,17,72.0,72.0,28.0,CALIBRATION_MEDIUM_OBSERVED_EDGE,LOW_SAMPLE_UNDER_50,RULE_OBSERVE_ONLY_SEGMENT,OBSERVE_MORE_SEGMENT,Segment PREDICTED_SIDE=AWAY for API_DOUBLE_CHANCE needs more sample before rule review.,NO_SEGMENT_SAMPLE_TOO_SMALL,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0011,PREDICTED_SIDE,AWAY,BTTS_YES,42,25,14,11,0,17,56.0,56.0,44.0,CALIBRATION_NEUTRAL,LOW_SAMPLE_UNDER_50,RULE_OBSERVE_ONLY_SEGMENT,OBSERVE_MORE_SEGMENT,Segment PREDICTED_SIDE=AWAY for BTTS_YES needs more sample before rule review.,NO_SEGMENT_SAMPLE_TOO_SMALL,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0012,PREDICTED_SIDE,AWAY,OVER_1_5,42,25,19,6,0,17,76.0,76.0,24.0,CALIBRATION_STRONG_OBSERVED_EDGE,LOW_SAMPLE_UNDER_50,RULE_CANDIDATE_TOTAL_MARKET_EARLY_SAMPLE,WATCH_ONLY_COLLECT_TO_50_SAMPLE,Over 1.5 hit_rate=76.0% but sample=25 is below 50.,YES_REVIEW_ONLY_AFTER_SAMPLE_GROWS,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0013,PREDICTED_SIDE,AWAY,OVER_2_5,42,25,14,11,0,17,56.0,56.0,44.0,CALIBRATION_NEUTRAL,LOW_SAMPLE_UNDER_50,RULE_OBSERVE_ONLY_SEGMENT,OBSERVE_MORE_SEGMENT,Segment PREDICTED_SIDE=AWAY for OVER_2_5 needs more sample before rule review.,NO_SEGMENT_SAMPLE_TOO_SMALL,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0014,PREDICTED_SIDE,AWAY,UNDER_3_5,42,25,15,10,0,17,60.0,60.0,40.0,CALIBRATION_NEUTRAL,LOW_SAMPLE_UNDER_50,RULE_OBSERVE_ONLY_SEGMENT,OBSERVE_MORE_SEGMENT,Segment PREDICTED_SIDE=AWAY for UNDER_3_5 needs more sample before rule review.,NO_SEGMENT_SAMPLE_TOO_SMALL,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0015,PREDICTED_SIDE,HOME,API_1X2,57,39,19,20,0,18,48.7,48.7,51.3,CALIBRATION_WEAK_OR_NEGATIVE,LOW_SAMPLE_UNDER_50,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_ML_PROMOTION,API 1X2 hit_rate=48.7% is below the 60% minimum for any ML review.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0016,PREDICTED_SIDE,HOME,API_DNB,57,39,19,13,7,18,48.7,66.7,33.3,CALIBRATION_MEDIUM_PROTECTED_MARKET,LOW_SAMPLE_UNDER_50,RULE_OBSERVE_ONLY_SEGMENT,OBSERVE_MORE_SEGMENT,Segment PREDICTED_SIDE=HOME for API_DNB needs more sample before rule review.,NO_SEGMENT_SAMPLE_TOO_SMALL,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0017,PREDICTED_SIDE,HOME,API_DOUBLE_CHANCE,57,39,26,13,0,18,66.7,66.7,33.3,CALIBRATION_MEDIUM_OBSERVED_EDGE,LOW_SAMPLE_UNDER_50,RULE_OBSERVE_ONLY_SEGMENT,OBSERVE_MORE_SEGMENT,Segment PREDICTED_SIDE=HOME for API_DOUBLE_CHANCE needs more sample before rule review.,NO_SEGMENT_SAMPLE_TOO_SMALL,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0018,PREDICTED_SIDE,HOME,BTTS_YES,57,39,16,23,0,18,41.0,41.0,59.0,CALIBRATION_WEAK_OR_NEGATIVE,LOW_SAMPLE_UNDER_50,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_BTTS_YES_PROMOTION,BTTS_YES hit_rate=41.0% is weak/negative in current calibration.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0019,PREDICTED_SIDE,HOME,OVER_1_5,57,39,25,14,0,18,64.1,64.1,35.9,CALIBRATION_NEUTRAL,LOW_SAMPLE_UNDER_50,RULE_OBSERVE_ONLY_SEGMENT,OBSERVE_MORE_SEGMENT,Segment PREDICTED_SIDE=HOME for OVER_1_5 needs more sample before rule review.,NO_SEGMENT_SAMPLE_TOO_SMALL,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0020,PREDICTED_SIDE,HOME,OVER_2_5,57,39,18,21,0,18,46.2,46.2,53.8,CALIBRATION_WEAK_OR_NEGATIVE,LOW_SAMPLE_UNDER_50,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_OVER_2_5_PROMOTION,OVER_2_5 hit_rate=46.2% is weak/negative in current calibration.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0021,PREDICTED_SIDE,HOME,UNDER_3_5,57,39,26,13,0,18,66.7,66.7,33.3,CALIBRATION_MEDIUM_OBSERVED_EDGE,LOW_SAMPLE_UNDER_50,RULE_OBSERVE_ONLY_SEGMENT,OBSERVE_MORE_SEGMENT,Segment PREDICTED_SIDE=HOME for UNDER_3_5 needs more sample before rule review.,NO_SEGMENT_SAMPLE_TOO_SMALL,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0022,REVIEW_PRIORITY,P1_MANUAL_REVIEW,API_1X2,39,25,13,12,0,14,52.0,52.0,48.0,CALIBRATION_NEUTRAL,LOW_SAMPLE_UNDER_50,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_ML_PROMOTION,API 1X2 hit_rate=52.0% is below the 60% minimum for any ML review.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0023,REVIEW_PRIORITY,P1_MANUAL_REVIEW,API_DNB,39,25,13,5,7,14,52.0,80.0,20.0,CALIBRATION_STRONG_PROTECTED_MARKET,LOW_SAMPLE_UNDER_50,RULE_CANDIDATE_PROTECTED_MARKET_EARLY_SAMPLE,WATCH_ONLY_COLLECT_TO_50_SAMPLE,API DNB hit_or_void=80.0% and miss_rate=20.0% but sample=25 is below 50.,YES_REVIEW_ONLY_AFTER_SAMPLE_GROWS,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0024,REVIEW_PRIORITY,P1_MANUAL_REVIEW,API_DOUBLE_CHANCE,39,25,20,5,0,14,80.0,80.0,20.0,CALIBRATION_STRONG_OBSERVED_EDGE,LOW_SAMPLE_UNDER_50,RULE_CANDIDATE_PROTECTED_MARKET_EARLY_SAMPLE,WATCH_ONLY_COLLECT_TO_50_SAMPLE,API double chance hit_rate=80.0% but sample=25 is below 50.,YES_REVIEW_ONLY_AFTER_SAMPLE_GROWS,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0025,REVIEW_PRIORITY,P1_MANUAL_REVIEW,BTTS_YES,39,25,12,13,0,14,48.0,48.0,52.0,CALIBRATION_WEAK_OR_NEGATIVE,LOW_SAMPLE_UNDER_50,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_BTTS_YES_PROMOTION,BTTS_YES hit_rate=48.0% is weak/negative in current calibration.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-15,2026-06-15T14:32:58+01:00,API_CAL_RULE_0026,REVIEW_PRIORITY,P1_MANUAL_REVIEW,OVER_1_5,39,25,20,5,0,14,80.0,80.0,20.0,CALIBRATION_STRONG_OBSERVED_EDGE,LOW_SAMPLE_UNDER_50,RULE_CANDIDATE_TOTAL_MARKET_EARLY_SAMPLE,WATCH_ONLY_COLLECT_TO_50_SAMPLE,Over 1.5 hit_rate=80.0% but sample=25 is below 50.,YES_REVIEW_ONLY_AFTER_SAMPLE_GROWS,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
