target_date,generated_at,queue_rank,fixture_id,home_team,away_team,league,gap_status,scoring_needed,priority,reason,recommended_fix,auto_apply,production_change
2026-06-03,2026-06-03T16:22:04+01:00,1,1548293,Amical Saint-Prex,Grasshopper II,1. Liga Classic - Play-offs,MISSING_SCORED_ROW,YES,P1_TRUSTED_MISSING_SCORING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,NO,NO
2026-06-03,2026-06-03T16:22:04+01:00,2,1548291,Courtételle,YF Juventus,1. Liga Classic - Play-offs,MISSING_SCORED_ROW,YES,P1_TRUSTED_MISSING_SCORING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,NO,NO
2026-06-03,2026-06-03T16:22:04+01:00,3,1548290,Langenthal,Tuggen,1. Liga Classic - Play-offs,MISSING_SCORED_ROW,YES,P1_TRUSTED_MISSING_SCORING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,NO,NO
2026-06-03,2026-06-03T16:22:04+01:00,4,1548292,Taverne,Servette II,1. Liga Classic - Play-offs,MISSING_SCORED_ROW,YES,P1_TRUSTED_MISSING_SCORING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,NO,NO
2026-06-03,2026-06-03T16:22:04+01:00,5,1543521,FK Vlasenica,Zvijezda 09,1st League - RS,MISSING_SCORED_ROW,YES,P1_TRUSTED_MISSING_SCORING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,NO,NO
2026-06-03,2026-06-03T16:22:04+01:00,6,1543520,Famos Vojkovići,FK Romanija Pale,1st League - RS,MISSING_SCORED_ROW,YES,P1_TRUSTED_MISSING_SCORING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,NO,NO
2026-06-03,2026-06-03T16:22:04+01:00,7,1543522,Omarska,Sutjeska Foča,1st League - RS,MISSING_SCORED_ROW,YES,P1_TRUSTED_MISSING_SCORING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,NO,NO
2026-06-03,2026-06-03T16:22:04+01:00,8,1496648,NTNUI,Kvik Trondheim,3. Division - Girone 2,MISSING_SCORED_ROW,YES,P1_TRUSTED_MISSING_SCORING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,NO,NO
2026-06-03,2026-06-03T16:22:04+01:00,9,1489591,Teplice II,Arsenal Česká Lípa,3. liga - CFL B,MISSING_SCORED_ROW,YES,P1_TRUSTED_MISSING_SCORING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,NO,NO
2026-06-03,2026-06-03T16:22:04+01:00,10,1487431,Polanka nad Odrou,Hodonín,3. liga - MSFL,MISSING_SCORED_ROW,YES,P1_TRUSTED_MISSING_SCORING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,NO,NO
