target_date,generated_at,fixture_id,home_team,away_team,league,promotion_status,gap_status,gap_stage,scored_row_found,scored_row_status,gap_reason,recommended_fix,allowed_downstream_use,auto_apply,production_change
2026-07-19,2026-07-19T19:13:32+01:00,1554428,Malisheva,Vllaznia Shkodër,UEFA Europa Conference League,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,MISSING_SCORED_ROW,SCORING_NOT_RUN_FOR_TRUSTED_RAW,false,MISSING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,WAIT_SCORING,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1554375,Atert Bissen,KI Klaksvik,UEFA Champions League,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,MISSING_SCORED_ROW,SCORING_NOT_RUN_FOR_TRUSTED_RAW,false,MISSING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,WAIT_SCORING,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1554388,Universitatea Craiova,ML Vitebsk,UEFA Champions League,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,MISSING_SCORED_ROW,SCORING_NOT_RUN_FOR_TRUSTED_RAW,false,MISSING,trusted raw candidate has no matching scored row,Run/repair scoring enrichment over trusted raw fixture candidates before market translation.,WAIT_SCORING,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1494212,Halmstad,BK Hacken,Allsvenskan,PROMOTED_TO_SCORING_INPUT,PROMOTED,SCORING_ALLOWED,true,SCORED_AVAILABLE,raw candidate was promoted to normal scoring flow,"Proceed through normal scoring, translator, board and prelock gates.",SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1494213,Hammarby FF,Degerfors IF,Allsvenskan,PROMOTED_TO_SCORING_INPUT,PROMOTED,SCORING_ALLOWED,true,SCORED_AVAILABLE,raw candidate was promoted to normal scoring flow,"Proceed through normal scoring, translator, board and prelock gates.",SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1494210,IF Elfsborg,Sirius,Allsvenskan,PROMOTED_TO_SCORING_INPUT,PROMOTED,SCORING_ALLOWED,true,SCORED_AVAILABLE,raw candidate was promoted to normal scoring flow,"Proceed through normal scoring, translator, board and prelock gates.",SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1507003,Bucheon FC 1995,FC Seoul,K League 1,PROMOTED_TO_SCORING_INPUT,PROMOTED,SCORING_ALLOWED,true,SCORED_AVAILABLE,raw candidate was promoted to normal scoring flow,"Proceed through normal scoring, translator, board and prelock gates.",SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1507002,FC Anyang,Gwangju FC,K League 1,PROMOTED_TO_SCORING_INPUT,PROMOTED,SCORING_ALLOWED,true,SCORED_AVAILABLE,raw candidate was promoted to normal scoring flow,"Proceed through normal scoring, translator, board and prelock gates.",SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1547591,Džiugas Telšiai,Banga,A Lyga,TRUSTED_SOURCE_BUT_NO_DATA_BLOCKED,SCORED_ROW_NO_DATA_BLOCKED,SCORING_ENRICHMENT_BLOCKED,true,NO_DATA_BLOCKED,matching scored row exists but is NO_DATA_BLOCKED,Repair enrichment inputs for stats/odds/standings/coverage; do not promote until non-blocked.,NO_PROMOTION_NO_BET,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1547592,FK Zalgiris Vilnius,TransINVEST Vilnius,A Lyga,TRUSTED_SOURCE_BUT_NO_DATA_BLOCKED,SCORED_ROW_NO_DATA_BLOCKED,SCORING_ENRICHMENT_BLOCKED,true,NO_DATA_BLOCKED,matching scored row exists but is NO_DATA_BLOCKED,Repair enrichment inputs for stats/odds/standings/coverage; do not promote until non-blocked.,NO_PROMOTION_NO_BET,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1495736,FF Jaro,Inter Turku,Veikkausliiga,TRUSTED_SOURCE_BUT_NO_DATA_BLOCKED,SCORED_ROW_NO_DATA_BLOCKED,SCORING_ENRICHMENT_BLOCKED,true,NO_DATA_BLOCKED,matching scored row exists but is NO_DATA_BLOCKED,Repair enrichment inputs for stats/odds/standings/coverage; do not promote until non-blocked.,NO_PROMOTION_NO_BET,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1556384,Ekranas,BFA,1 Lyga,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1556383,Kauno Žalgiris II,Babrungas,1 Lyga,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1556382,Tauras,FA Šiauliai II,1 Lyga,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1529572,Riga FC II,Super Nova 2,1. Liga,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1529573,Smiltene,Rēzekne FA,1. Liga,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1557969,Aluminij,Maribor,1. SNL,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1582680,Fluminense De Feira,Feira FC,Baiano - 2,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1548247,CTE Colatina,GEL,Capixaba B,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1548248,Doze,Linhares,Capixaba B,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1589389,Búzios,Barra Mansa,Carioca C,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1589390,Cardoso Moreira,Campos AA,Carioca C,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1542006,Guarani de Palhoça,Blumenau,Catarinense - 2,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1542008,Juventus SC,Fluminense-SC,Catarinense - 2,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1542005,Tubarao,Hercílio Luz,Catarinense - 2,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1546072,EC São Bernardo,Santo André,Copa Paulista,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1546074,Oeste,Juventus,Copa Paulista,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
2026-07-19,2026-07-19T19:13:32+01:00,1547803,NFK Minsk,Dinamo Brest,Coppa,NOT_TRUSTED_NO_PROMOTION,NOT_TRUSTED_SKIPPED,RAW_TRUST_GATE_BLOCK,false,MISSING,"raw candidate was not trusted, so scoring gap is intentionally ignored",Keep diagnostic only unless future whitelist changes source trust.,DIAGNOSTIC_ONLY,NO,NO
