target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,fixture_status,downstream_use,scored_candidate_status,fixture_detail_available,predictions_available,odds_available,prediction_winner_name,pred_home_total_pct,pred_away_total_pct,match_winner_home_odd,match_winner_draw_odd,match_winner_away_odd,over_2_5_odd,under_2_5_odd,market_signal_summary,candidate_signal_score,candidate_signal_band,promotion_input_status,promotion_input_reason,promotion_permission,pick_permission,stake_permission,source_guard,auto_apply,production_change
2026-06-16,2026-06-16T13:28:22+01:00,1531390,TMT,Hawks,GFA League,Gambia,2026-06-16T16:30:00+00:00,NS,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Hawks,43.0,57.0,2.75,2.80,2.50,,,prediction_winner=Hawks | pred_total_home_away=43.0/57.0 | 1x2=2.75/2.80/2.50,66,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1497602,Landskrona BoIS,United Nordic,Superettan,Sweden,2026-06-16T17:00:00+00:00,NS,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,,52.5,47.5,2.30,3.55,2.85,1.67,2.20,pred_total_home_away=52.5/47.5 | 1x2=2.30/3.55/2.85 | ou2.5=1.67/2.20,47,LOW_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1497608,IFK Varnamo,Helsingborg,Superettan,Sweden,2026-06-16T17:00:00+00:00,NS,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,IFK Varnamo,49.6,50.6,2.15,3.60,3.00,1.67,2.20,prediction_winner=IFK Varnamo | pred_total_home_away=49.6/50.6 | 1x2=2.15/3.60/3.00 | ou2.5=1.67/2.20,56,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1546569,Jwaaya FC,Al Nejmeh,Premier League,Lebanon,2026-06-16T18:30:00+00:00,NS,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Jwaaya FC,59.7,40.3,,,,,,prediction_winner=Jwaaya FC | pred_total_home_away=59.7/40.3,54,LOW_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1489383,France,Senegal,World Cup,World,2026-06-16T19:00:00+00:00,NS,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,,0,0,1.48,4.20,6.80,3.80,1.22,pred_total_home_away=0/0 | 1x2=1.48/4.20/6.80 | ou2.5=3.80/1.22,40,LOW_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1538391,Always Ready,Universitario de Vinto,Primera División,Bolivia,2026-06-16T19:00:00+00:00,PST,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Always Ready,63.2,36.8,1.20,5.80,10.60,2.30,1.55,prediction_winner=Always Ready | pred_total_home_away=63.2/36.8 | 1x2=1.20/5.80/10.60 | ou2.5=2.30/1.55,94,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1508778,IA Akranes,Valur Reykjavik,Úrvalsdeild,Iceland,2026-06-16T19:15:00+00:00,NS,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Valur Reykjavik,47.2,53.0,2.10,3.85,2.75,1.35,3.00,prediction_winner=Valur Reykjavik | pred_total_home_away=47.2/53.0 | 1x2=2.10/3.85/2.75 | ou2.5=1.35/3.00,63,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1508781,Stjarnan,Breidablik,Úrvalsdeild,Iceland,2026-06-16T19:15:00+00:00,NS,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Breidablik,34.3,65.7,2.80,4.10,2.00,2.35,1.53,prediction_winner=Breidablik | pred_total_home_away=34.3/65.7 | 1x2=2.80/4.10/2.00 | ou2.5=2.35/1.53,100,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1508783,Vikingur Reykjavik,KR Reykjavik,Úrvalsdeild,Iceland,2026-06-16T19:15:00+00:00,NS,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Vikingur Reykjavik,72.3,27.8,1.44,4.75,5.10,2.00,1.73,prediction_winner=Vikingur Reykjavik | pred_total_home_away=72.3/27.8 | 1x2=1.44/4.75/5.10 | ou2.5=2.00/1.73,100,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1524939,New Jersey Copa,Staten Island Athletic,USL League Two,USA,2026-06-16T21:00:00+00:00,NS,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Staten Island Athletic,45.3,54.7,,,,,,prediction_winner=Staten Island Athletic | pred_total_home_away=45.3/54.7,39,LOW_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1532207,Norfolk W,Virginia Beach United W,USL W League,USA,2026-06-16T21:00:00+00:00,NS,DIAGNOSTIC_ONLY_NO_SCORING,DIAGNOSTIC_ONLY_NO_SCORING,YES,NO,NO,,,,,,,,,,10,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1524940,Cleveland Force,Erie Sports Center,USL League Two,USA,2026-06-16T22:00:00+00:00,NS,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,NO,Cleveland Force,70.0,30.0,,,,,,prediction_winner=Cleveland Force | pred_total_home_away=70.0/30.0,70,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1532208,Brevard Riptide W,TLH Reckoning W,USL W League,USA,2026-06-16T22:00:00+00:00,NS,DIAGNOSTIC_ONLY_NO_SCORING,DIAGNOSTIC_ONLY_NO_SCORING,YES,NO,NO,,,,,,,,,,10,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:22+01:00,1539016,Iraq,Norway,World Cup,World,2026-06-16T22:00:00+00:00,NS,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,,0,0,13.50,6.20,1.20,2.00,1.62,pred_total_home_away=0/0 | 1x2=13.50/6.20/1.20 | ou2.5=2.00/1.62,40,LOW_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
