target_date,generated_at,rule_id,group_type,group_value,market,sample_rows,evaluated_rows,hit_rows,miss_rows,void_rows,pending_rows,hit_rate_pct,hit_or_void_rate_pct,miss_rate_pct,calibration_status,sample_warning,rule_bucket,rule_decision,rule_reason,future_rule_candidate,activation_permission,canonical_board_permission,pick_permission,stake_permission,auto_apply,production_change
2026-07-17,2026-07-17T10:27:59+01:00,API_CAL_RULE_0001,ALL,ALL,API_1X2,655,300,166,134,0,354,55.3,55.3,44.7,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_ML_PROMOTION,API 1X2 hit_rate=55.3% is below the 60% minimum for any ML review.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-17,2026-07-17T10:27:59+01:00,API_CAL_RULE_0002,ALL,ALL,API_DNB,655,300,166,74,60,354,55.3,75.3,24.7,CALIBRATION_STRONG_PROTECTED_MARKET,SAMPLE_OK_100_PLUS,RULE_CANDIDATE_PROTECTED_MARKET,FUTURE_RULE_REVIEW_ONLY,API DNB hit_or_void=75.3% and miss_rate=24.7% meet protected-market threshold.,YES_REVIEW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-17,2026-07-17T10:27:59+01:00,API_CAL_RULE_0003,ALL,ALL,API_DOUBLE_CHANCE,655,300,226,74,0,354,75.3,75.3,24.7,CALIBRATION_STRONG_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,RULE_CANDIDATE_PROTECTED_MARKET,FUTURE_RULE_REVIEW_ONLY,API double chance hit_rate=75.3% meets protected-market threshold.,YES_REVIEW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-17,2026-07-17T10:27:59+01:00,API_CAL_RULE_0004,ALL,ALL,BTTS_YES,655,301,162,139,0,354,53.8,53.8,46.2,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_BTTS_YES_PROMOTION,BTTS_YES hit_rate=53.8% is weak/negative in current calibration.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-17,2026-07-17T10:27:59+01:00,API_CAL_RULE_0005,ALL,ALL,OVER_1_5,655,301,224,77,0,354,74.4,74.4,25.6,CALIBRATION_MEDIUM_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,RULE_CANDIDATE_TOTAL_MARKET,FUTURE_RULE_REVIEW_ONLY,Over 1.5 hit_rate=74.4% meets total-market threshold.,YES_REVIEW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-17,2026-07-17T10:27:59+01:00,API_CAL_RULE_0006,ALL,ALL,OVER_2_5,655,301,172,129,0,354,57.1,57.1,42.9,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,RULE_NEUTRAL_OBSERVE_MORE,OBSERVE_MORE_GLOBAL_MARKET,Global market OVER_2_5 does not meet candidate/block thresholds decisively.,NO_OBSERVE_MORE,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-17,2026-07-17T10:27:59+01:00,API_CAL_RULE_0007,ALL,ALL,UNDER_3_5,655,301,193,108,0,354,64.1,64.1,35.9,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,RULE_NEUTRAL_OBSERVE_MORE,OBSERVE_MORE_GLOBAL_MARKET,Global market UNDER_3_5 does not meet candidate/block thresholds decisively.,NO_OBSERVE_MORE,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-17,2026-07-17T10:27:59+01:00,API_CAL_RULE_0008,PREDICTED_SIDE,AWAY,API_1X2,302,145,79,66,0,157,54.5,54.5,45.5,CALIBRATION_NEUTRAL,SAMPLE_OK_100_PLUS,RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET,BLOCK_ML_PROMOTION,API 1X2 hit_rate=54.5% is below the 60% minimum for any ML review.,NO_BLOCKED_MARKET,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-17,2026-07-17T10:27:59+01:00,API_CAL_RULE_0009,PREDICTED_SIDE,AWAY,API_DNB,302,145,79,36,30,157,54.5,75.2,24.8,CALIBRATION_STRONG_PROTECTED_MARKET,SAMPLE_OK_100_PLUS,RULE_CANDIDATE_PROTECTED_MARKET,FUTURE_RULE_REVIEW_ONLY,API DNB hit_or_void=75.2% and miss_rate=24.8% meet protected-market threshold.,YES_REVIEW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-17,2026-07-17T10:27:59+01:00,API_CAL_RULE_0010,PREDICTED_SIDE,AWAY,API_DOUBLE_CHANCE,302,145,109,36,0,157,75.2,75.2,24.8,CALIBRATION_STRONG_OBSERVED_EDGE,SAMPLE_OK_100_PLUS,RULE_CANDIDATE_PROTECTED_MARKET,FUTURE_RULE_REVIEW_ONLY,API double chance hit_rate=75.2% meets protected-market threshold.,YES_REVIEW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
